"","text"
"20048","First to enter, last to leave ... Shazam is an okay movie <U+0001F3A5> <U+0001F37F>"
"20049","Since Shazam is in Young Justice lemme just download that one"
"20050","Shazam is four thousand in Icm<U+0001F626><U+0001F626> lemme go back to my house"
"20051","Shazam was ok! But can't help feeling that this whole war between marvel and DC is kinda childish(but good money of course) and ppl are just falling for it lol."
"20052","Shazam is great. Shows that a DC film can stand on its own by sticking to an appropriate tone, having fun, and not using a blue filter."
"20053","@MShawnSmith @Nick_Leitner13 @ColliderVideo @PNemiroff @HaleighFoutch @MrJayWashington Agreed. The REAL #SuperheroFatigue is yet-another #EndOfTheWorld, ticking time bomb and/or #SkyBeam movie. There are other superhero stories beyond just direct end of the world, eg, #CaptainMarvel, &amp; even that plot can be done indirectly, #AntMan, #Aquaman, #Shazam, etc."
"20054","oof time to go cinema 
shazam time bye bye"
"20055","Just saw Shazam, holy shit it’s a good movie

and a good app"
"20056","Missed opportunity in SHAZAM: instead of Billy and Freddy playing Mortal Kombat, they shouldve been playing Super Smash Brothers with Billy playing as Pikachu. This could’ve given him the idea to use the move thunder in fight scenes which is kinda what happens when he says SHAZAM"
"20057","part 2 of shazam plzz"
"20058","shazam is funny &amp; emotional (the dramatic part is what I'm stanning for hehe)"
"20059","shazam is funny &amp; emotional (still the dramatic part is what I'm stanning for hehe)"
"20060","#Shazam  episode is out now! Did you guys like it!? One of us didn't, guess who! Listen now!

#podcast #ShazamMovie #podcasts #podcasting #recordingstudio #episode #new #filmcrawl #arizona #phx #phoenix #ZacharyLevi #MovieReview #movies"
"20061","Shazam is just as fun the second time around. This is a movie that WB/DC should be very proud of"
"20062","@JanArrah Same with Shazam allegedly, because WB initially wanted to go darker. I'm glad they waited this long if that's the case since the movie is fantastic as it is"
"20063","@keileykaiser At this point I just want a superman sequel I am so desperate , I loved the character for ages. Sandberg is busy with Shazam or he will be my director pick but  J.A. Bayona would make a great second choice."
"20064","@HenryGayden Can u please write a superman movie *Superman fans are so desperate for a sequel &amp; Shazam was such a great movie* , Congrats on the success btw"
"20065","ok so I’m going to the cinema with my ten year old brother and I’m going to try and see shazam! with him even though it’s a 12A. we managed to see infinity war and captain marvel with the same rating but if we can’t, I’m gonna watch Dumbo <U+0001F614><U+2728>"
"20066","oh btw Shazam is a lot of fun. tone problems all the way through because it’s literally a family action comedy in the body of a DCEU movie, but beyond that, genuinely really endearing and funny in a way only 90s/00s kids movies are. also my son zachery levi hasn’t aged a day"
"20067","from directing a sensational short-film ""Lights Out"" to directing a blockbuster. idolaa"
"20068","@SGRobotz @the_moviebob 1) Go see SHAZAM!
2) Stay for the credits. 
3) Then revisit your last sentence."
"20069","Shazam 

""If a superhero can’t save his family, he’s not much of a hero.""

@ayoblaz"
"20070","Ahh good morning. I'll be editing my review of Pet Sematary today so that should be out either tomorrow morning or tomorrow evening. I'll be seeing Shazam! again tomorrow before i review it, and then it's #MissingLinkFilm &amp; that review will be out Saturday."
"20071","When Shazam becomes my new fave superhero.<U+0001F602><U+26A1><U+FE0F><U+26A1><U+FE0F>"
"20072","@BurnN8or101 i've seen both of these films, and imma give it to Captain Marvel, shazam was meh...the story is kinda predictable and cliche and tbh it was more boring than captain marvel, i didn't really liked the story of it lols especially the ending was corny af lols"
"20073","Shits was 2 hours of corny jokes and 37 seconds of action"
"20074","Movies I want to watch this April: 

1. Avengers: Endgame
2. Shazam
3. Hellboy"
"20075","Money doesn’t make a great movie, just a bright mind and people who put their love into the work"
"20076","| I need to go and see Shazam again!"
"20077","What do you say Twitter, should I go see #Shazam late tonight or just wait until next week to go see it?"
"20078","Shazam! (2019). A-.
- Shazam! is a light-hearted superhero movie with lots of humor that works and lots of heart making  me to have care for the characters. Zachary Levi was able to act like a kid pretty well; however, his Shazam form is quite different from the kid version. The"
"20079","@mAiKoOoolL Read an article that said Shazam is going to be the first gay character"
"20080","@seanctiu yeah it is.. and Shazam 2 1/2 needs to be Darla teaming up with Tawky Tawny and Hoppy the Marvel Bunny to save the universe"
"20081","@TheRock well... how do you fit ""Black Adam"" into your busy schedule?....@ZacharyLevi hmm will you both be working out together in preparation of #shazam2 ???btw I enjoyed it very much.. who was the guy in the you know who blue suit..."
"20082","@DavisTheater Question, are ya'll planning on showing @ShazamMovie"
"20083","@wehaveahulkpod What an amazing Shazam bundle!!#Shazam #giveaway #competition #win"
"20084","YESSSSS I’m totally here for this sequel!! The sooner, the better! #SHAZAM #ShazamMovie"
"20085","@DerfelMacGuffin people would be into it. I've heard someone from the audience during Shazam saying: wow DC has a variety and it's awesome"
"20086",".@ShazamMovie was even better than second time around. It's just a shame the young teens next to me thought it cool to talk during the WHOLE movie. Nothing ruins a movie like someone being rude."
"20087","I’m hoping @ZacharyLevi and @ShazamMovie break a $1Bil. It’s a phenomenal movie."
"20088","@Imzy1991 Shazam in the ass"
"20089","Lets confuse Foolers <U+0001F60F> — watching Shazam! Movie"
"20090","Shazam is overrated imo"
"20091","Shazam spoiler with no context"
"20092","@kervinsylvain Even tho I didn’t really like Aquaman it seems like there taking a different route I also heard Shazam wasn’t as dark either"
"20093","so i caved and saw shazam with my sister I can’t believe we finally agreed on something for once"
"20094","so i’m a huge sucker for found family team superhero shit and shazam. just. hit. the. spot. i’m seeing it again this saturday with the karaoke squad"
"20095","Wow I love winning"
"20096","@ZacharyLevi I took my dad to see #Shazam the other night and after he said to me that was one of his favorite comics to read growing up and that you brought one of his favorite superheroes to life. Thank you for that!  We can’t wait to see it again!"
"20097","@GraceRandolph I watched Shazam!, Captain Marvel, and Alita: Battle Angel yesterday. 

I actually preferred Alita the most. Shazam was the funniest. And I liked Captain Marvel a little more than I expected. Probably Iron Man 2-level. They did try too hard w/ the 90s references."
"20098","Fun fucking movie"
"20099","Love it when @Twitter answers for their loyal Male feminists?

Yes we know you sandbox #qarmy ... you disloyal @TwitterGov 

Disloyal to human species male female @potus #qanon @DevinNunes @POTUS"
"20100","@truefaithpublis @JMDeMatteis DC has a nicely-developed multiverse, some corners of which still use the Captain Marvel name, as seen in Thunderworld and Convergence: Shazam.
Hopefully the movie might bump the interest in using them.
@GailSimone looks interested, based on recent tweets."
"20101","NOBODY is gonna go watch hell boy... <U+0001F62D><U+0001F62D> It's competing against avengers and Shazam. The couldn't have a worse release date if they tried"
"20102","Shazam is so underrated. Peeps are too hype with the upcoming release of Endgame in cinemas and they’re missing Shazam! can’t blame them though, Marvel is Marvel but DC can also produce great superhero films"
"20103","interesting..."
"20104","If post credit scenes won't have Shazam-family in it then I won't stan"
"20105","lol after that moment in the Shazam with biological Billy's mother i knew, those dickheads are coming for her."
"20106","Rested on it a day and still think #Shazam was a good movie. Not the best comic book movie, but still a very fun and light-hearted film that I think will have good rewatchability."
"20107","Thanks to #shazam I now have a huge crush on Zachary Levi"
"20108","Yesterday I saw The Monster Society of Evil briefly and wonderfully realized on the big screen. We live in a golden era. #Shazam"
"20109","SHAZAM! review: Funny, action packed and exciting. Dark in parts. Plot a little simple. Acting all right. Perfect for the young and not so young. Well worth seeing."
"20110","@batman12942 Yeah i'm glad i got it wrong, i said it sucks because shazam flossed
and suprisingly its one of my most favorite DC Films of all time and my probably most favorite films"
"20111","@LouisWTNews I'm in!  Dont forget to reply with @Louis_Tomlinson and #TwoOfUs.   Also, Shazam will help Louis a ton!!! Let's do this."
"20112","#ShazamMovie is a 9/10 for me! A great movie, and a nice follow-up to Aquaman inside the DC Movies universe."
"20113","@iam_Davido @WHITEDubai @DraisDxb If you know or you are an upcoming artiste and you don't have that much funds to put your music on good music platform like iTunes, deezer, Spotify, Shazam etc. DM me I  got something for y'all."
"20114","#hottake Shazam has more natural dialogue and acting than any superhero movie."
"20115","maybe it’s not marvel cuz he don’t even know how to pee when he is wearing his suit <U+0001F602>"
"20116","Ross Butler in Shazam though <U+0001F62B><U+0001F62B>"
"20117","Shazam is the best DCEU film out right now."
"20118","ARMY, I think we all know what to do when ‘Boy With Luv’ from ‘MOTS Persona’ by @BTS_twt is released, right?

<U+0001F449> Buy!

<U+0001F449> Stream!

<U+0001F449> Request from local radio!

<U+0001F449> Shazam!

Radio is gonna give us a head start. They’ll play the song across the country the moment the song drops!"
"20119","Unless, you too are under the age of 18, (which, hey- given the content of your account and the poor comment is a possibility-)..saying you’re about to do your own research into a 15 year olds life is next level strange and uh..wrong? <U+0001F928>"
"20120","@DeeCeeGrayson @ponysmasher @ZacharyLevi It really is a fun episode, along with that 'The Power of Shazam' earlier episode."
"20121","In browsing through #BatmanTheBraveAndTheBold animated series I realized Season 2's finale is 'The Malicious Mr. Mind' starring #Shazam, #Batman, #Sivana, #MisterMind and the #MarvelFamily (#ShazamFamily). A really fun warm-up to #Shazam2. 'Nuff said!

@ponysmasher @ZacharyLevi"
"20122","the 2nd post-credits scene of shazam:"
"20123","Shazam “One Drink” on @scott_mills  @BBCR1 tomorrow for a chance to win tickets <U+2764><U+FE0F><U+0001F499>"
"20124","One good way to think if clients want bongga concepts but have less budget than needed. #PACE #PositiveAttitudeChangesEverything"
